lead_id,lead_indicator,date_part,source,purchases,time_spent,customer_group,onboarding,customer_code,n_visits,bin_source
10355,0.0,2024-01-05,signup,0.625,0.3324224011135697,0.0,False,KBHUJNAYCC,0.0,group1
10356,1.0,2024-01-18,fb,0.375,0.4368720797463572,0.25,False,QSDGSTBVPV,0.42857142857142855,socials
10357,0.0,2024-01-15,organic,0.625,0.5064068196096776,0.5,True,BBOQWQHTKF,0.09523809523809523,group1
10358,0.0,2024-01-18,fb,0.0,0.3414386087655106,0.0,False,BYGLLRDRZW,0.19047619047619047,socials
10359,1.0,2024-01-15,signup,0.375,0.5986749013874104,0.375,False,IFCTVNVWVR,0.857142857142857,group1
10360,1.0,2024-01-20,signup,0.125,0.5461469460915107,0.75,True,GYHFQSCQRQ,0.9047619047619047,group1
10361,1.0,2024-01-20,signup,0.75,0.036423488344675015,0.125,False,BNHMAJOBLH,0.6190476190476191,group1
10363,1.0,2024-01-07,fb,0.625,0.7702110632659873,0.625,True,PNKDVJGIQV,0.2857142857142857,socials
10364,0.0,2024-01-17,signup,0.375,0.19643722875347258,0.5,True,XWSYJJIENY,0.23809523809523808,group1
10365,0.0,2024-01-29,signup,0.0,0.4963183337628876,0.875,False,ZMQNARCFIU,0.19047619047619047,group1
10366,1.0,2024-01-08,signup,0.75,0.7135151849365422,0.875,False,RBGRFYWTLH,0.5714285714285714,group1
10367,0.0,2024-01-28,organic,0.75,0.389287271915169,0.25,False,MPIBASZBBV,0.047619047619047616,group1
10368,1.0,2024-01-13,organic,0.25,0.3510831633954825,0.25,True,WGKUZMRONG,0.3333333333333333,group1
10369,1.0,2024-01-26,signup,0.125,0.3922832574257895,0.125,True,ALZAHKARTP,0.6666666666666665,group1
10370,0.0,2024-01-16,fb,1.0,0.8906048583818764,0.125,False,QSADLFLHVH,0.38095238095238093,socials
10371,1.0,2024-01-25,signup,0.25,0.7336811183768046,0.875,True,UMHDEYCNOA,0.5714285714285714,group1
10372,1.0,2024-01-10,organic,0.25,0.8464523907718902,0.625,True,NXFVYGANOE,0.19047619047619047,group1
10373,0.0,2024-01-29,signup,0.875,0.6612830003549823,0.25,False,KLMROGVIZV,0.047619047619047616,group1
10375,0.0,2024-01-31,fb,0.25,0.500795707573289,0.75,True,PCUYUVFFOT,0.0,socials
10377,1.0,2024-01-20,organic,1.0,0.4712031772376757,0.0,True,BEAKVKJIMX,0.38095238095238093,group1
10378,1.0,2024-01-22,li,0.375,0.9222156894155829,0.875,False,HVLFEWNXZX,0.3333333333333333,socials
10379,1.0,2024-01-26,fb,0.25,0.4271006217175608,0.25,True,STQDYORMFT,0.6666666666666665,socials
10380,1.0,2024-01-07,fb,0.5,0.4700187206119728,0.75,False,CMUKBYDHPZ,0.14285714285714285,socials
10381,1.0,2024-01-06,li,0.625,0.5431436676586716,0.75,True,MUVXCZINJH,0.4761904761904761,socials
10383,1.0,2024-01-17,li,0.625,0.5571594297903188,0.75,True,DIFAJQIVVY,0.38095238095238093,socials
10385,0.0,2024-01-24,li,0.375,0.2937958589332266,0.25,True,LCDJBEAHNA,0.047619047619047616,socials
10386,0.0,2024-01-31,li,0.75,0.24950761336619598,0.875,False,WWROTXFOET,0.0,socials
10388,1.0,2024-01-12,li,0.125,0.25694618019279414,0.0,False,KWPNQHKNEG,0.4761904761904761,socials
10389,1.0,2024-01-26,li,0.875,0.6057545439182577,0.375,False,CXQEAZTYGL,0.5714285714285714,socials
10390,1.0,2024-01-25,organic,1.0,0.043703480091369595,0.125,False,FRPVOXTASA,0.6666666666666665,group1
10391,1.0,2024-01-04,li,0.125,0.23454995207182616,0.75,True,KYEJKXQFHE,0.4761904761904761,socials
10393,1.0,2024-01-06,fb,0.375,0.11235189259758149,1.0,False,PDTDKCVLLO,0.42857142857142855,socials
10394,0.0,2024-01-07,organic,0.5,0.7564415670574709,0.5,False,MEMSNPBMRW,0.14285714285714285,group1
10395,1.0,2024-01-21,fb,0.375,0.4334343214362004,0.0,False,OVBVGVOTMY,0.6190476190476191,socials
10396,1.0,2024-01-31,organic,0.375,0.13761977486039179,0.25,True,PRBOXVUHUD,0.8095238095238095,group1
10397,1.0,2024-01-27,signup,0.75,0.44636866691236365,0.75,True,WRUSXPGONO,0.4761904761904761,group1
10398,1.0,2024-01-08,fb,0.375,0.5374653477644191,0.75,False,XWRQPIAWNQ,0.6666666666666665,socials
10399,0.0,2024-01-03,signup,0.875,0.005642869602069389,0.75,True,FCVLFDTLDA,0.047619047619047616,group1
10400,0.0,2024-01-08,li,0.625,0.5645354690048552,0.5,False,HFAELPLBNU,0.3333333333333333,socials
10401,0.0,2024-01-15,signup,0.375,0.36852554485823763,0.125,True,SNNHMBOBXZ,0.23809523809523808,group1
10402,0.0,2024-01-30,li,0.125,0.04113818603006436,0.125,True,FHLEDERTOU,0.0,socials
10403,0.0,2024-01-21,signup,0.625,0.564286086063972,0.125,False,FZKUXVSSIY,0.09523809523809523,group1
10405,0.0,2024-01-13,li,0.25,0.7208666780929778,0.25,False,YQQVBRXJCS,0.23809523809523808,socials
10406,0.0,2024-01-22,signup,0.5,0.7158379365014249,0.0,False,SVSHIGYOEX,0.4761904761904761,group1
10407,1.0,2024-01-18,fb,0.625,0.44646185630761925,0.875,False,CBUCQTNJND,0.9523809523809523,socials
10408,1.0,2024-01-15,organic,0.375,0.4438488956675819,0.0,False,NTKUWAYHSQ,0.6666666666666665,group1
10409,0.0,2024-01-07,fb,0.5,0.1723785801311597,0.5,True,XHHFDASZRV,0.0,socials
10410,1.0,2024-01-31,signup,0.375,0.5787951157165141,0.5,True,VPSIPSEOYE,0.5714285714285714,group1
10411,1.0,2024-01-15,li,0.5,0.3645916433428189,0.5,True,CVINPTSKXN,0.8095238095238095,socials
10412,0.0,2024-01-25,signup,0.25,0.9851531972443,0.625,False,YIMMKXJWGN,0.09523809523809523,group1
10413,0.0,2024-01-03,organic,0.5,0.44713121761458385,0.5,False,ODQFHOMCCP,0.0,group1
10414,1.0,2024-01-30,signup,0.25,0.46061755578508246,1.0,True,IUSQOMFYGS,0.2857142857142857,group1
10415,1.0,2024-01-26,fb,0.375,0.23508926182082046,0.875,False,EQRQFTEAHA,0.7619047619047619,socials
10416,1.0,2024-01-14,li,0.125,0.33614337600350463,0.25,True,RQEUIMATVD,0.2857142857142857,socials
10417,0.0,2024-01-20,fb,0.5,0.6660761430394948,0.75,True,JQYXVIUKUQ,0.09523809523809523,socials
10418,0.0,2024-01-04,li,0.375,0.2982483774469662,1.0,False,EGXASVAEWQ,0.047619047619047616,socials
10419,1.0,2024-01-04,fb,0.375,0.601708302145028,0.25,True,VVWBVFTEDC,0.5714285714285714,socials
10420,0.0,2024-01-03,fb,0.75,0.7975096733451292,0.5,True,THWLNHFUPN,0.19047619047619047,socials
10421,0.0,2024-01-05,signup,0.0,0.47271324928681624,0.375,True,SAUTUJZJKV,0.6666666666666665,group1
10422,1.0,2024-01-25,organic,0.25,0.24280326174136313,0.0,True,YLOZAEYMWM,0.38095238095238093,group1
10423,0.0,2024-01-31,fb,0.375,0.42211187844685494,0.0,True,RXTINYDISD,0.2857142857142857,socials
10425,1.0,2024-01-08,li,0.625,0.4013368719839363,0.375,True,POAUVRERSH,0.7619047619047619,socials
10426,0.0,2024-01-26,li,0.25,0.33323590652934154,0.0,False,EIENDNPYSG,0.047619047619047616,socials
10427,1.0,2024-01-02,fb,0.375,0.03299790499281263,0.0,True,HDODILIFSX,0.5238095238095237,socials
10428,0.0,2024-01-28,li,0.5,0.6417460987904566,1.0,True,DHJNIXWZIZ,0.5238095238095237,socials
10429,1.0,2024-01-16,organic,0.375,0.5040717321489194,0.25,False,CTLNXTSNKA,0.38095238095238093,group1
10430,0.0,2024-01-25,signup,0.5,0.5922084397823952,1.0,True,USIXPGLKHG,0.0,group1
10431,0.0,2024-01-28,fb,0.25,0.2704946379094091,1.0,False,RCKRIWCMEY,0.09523809523809523,socials
10432,1.0,2024-01-10,organic,0.5,0.7359747641887031,0.125,False,AZFBPIBNSS,0.5238095238095237,group1
10433,0.0,2024-01-18,signup,0.375,0.9479535403946979,0.625,True,VSAOUGQGCK,0.09523809523809523,group1
10434,1.0,2024-01-07,signup,0.375,0.4849004301771749,0.75,True,DTNKHTUKVK,0.19047619047619047,group1
10435,0.0,2024-01-05,fb,0.375,0.4723273283253926,0.25,False,WHXCDGDXRD,0.0,socials
10436,0.0,2024-01-31,li,0.5,0.5578826310034217,0.5,True,PBLQYSZSUB,0.7619047619047619,socials
10437,1.0,2024-01-29,signup,0.5,0.22383029211421457,0.625,True,QPFYMZSQXL,0.9047619047619047,group1
10438,0.0,2024-01-07,signup,0.0,0.7896890044716791,0.5,False,QFKMIWQDFA,0.047619047619047616,group1
10439,0.0,2024-01-21,li,0.5,0.7003423828717557,0.25,True,LYFDZJRJUK,0.047619047619047616,socials
10440,1.0,2024-01-28,li,0.5,0.46864868292536777,0.625,False,BUQQFMUDPA,0.6666666666666665,socials
10441,1.0,2024-01-06,fb,0.375,0.4630776844609512,0.5,False,CSJPCYCENO,0.38095238095238093,socials
10442,1.0,2024-01-24,fb,0.625,0.707089888057665,0.625,True,DMJVWVDSRB,0.4761904761904761,socials
10445,1.0,2024-01-11,fb,0.0,0.34047481004928004,0.625,False,YBPTCCCZIX,0.5238095238095237,socials
10446,0.0,2024-01-13,fb,0.875,0.8698093054902616,0.125,True,FJLLJJMAZB,0.0,socials
10448,0.0,2024-01-01,li,0.125,0.46721888433253644,0.125,True,CTWKCNKYUF,0.23809523809523808,socials
10450,1.0,2024-01-15,li,0.75,0.850166338891944,0.125,True,NRGLDSAEVN,0.19047619047619047,socials
10453,1.0,2024-01-26,organic,0.5,0.01552426895373582,0.0,False,EATBCQXZIO,0.5714285714285714,group1
10454,1.0,2024-01-15,signup,0.5,0.44087123266800043,1.0,True,FHPYTFPDNK,0.5714285714285714,group1
10455,0.0,2024-01-09,li,0.25,0.07099184484388266,0.0,False,YRYPMECCVZ,0.09523809523809523,socials
10456,0.0,2024-01-14,signup,0.75,0.1250056721010262,0.0,False,PSMKIMLXIL,0.14285714285714285,group1
10457,0.0,2024-01-29,li,0.25,0.47526074803870966,0.75,True,XXGCHSWIBY,0.0,socials
10458,0.0,2024-01-23,organic,0.5,0.5320448702706626,0.625,True,AKKSRAHISH,0.7142857142857142,group1
10459,1.0,2024-01-28,fb,0.875,0.3730702464233726,0.875,True,WGCDSQSGCF,0.6190476190476191,socials
10463,1.0,2024-01-22,fb,0.25,0.4736933903849825,0.875,True,BPRLUKECCW,0.5238095238095237,socials
10464,0.0,2024-01-04,fb,0.375,0.2630507829672908,0.125,False,XWWUPTIISD,0.14285714285714285,socials
10465,0.0,2024-01-20,signup,0.5,0.9415588248728581,0.5,False,KKWCYIRNAZ,0.3333333333333333,group1
10467,0.0,2024-01-06,fb,0.25,0.26412503728741443,0.875,True,VLEJKQLQNR,0.14285714285714285,socials
10468,1.0,2024-01-01,li,0.625,0.7719587600501985,0.875,False,PSRDSLSLZC,0.2857142857142857,socials
10469,1.0,2024-01-28,organic,0.0,0.6138154212496598,0.375,True,XJDJWZWWEY,0.3333333333333333,group1
10470,1.0,2024-01-18,signup,0.75,0.29151002095785516,0.625,False,SAEIIPZTOQ,0.3333333333333333,group1
10471,1.0,2024-01-06,organic,0.25,0.5448835196467443,0.625,False,PVMEFAESRK,0.2857142857142857,group1
10472,1.0,2024-01-30,organic,0.875,0.6182325748464437,0.5,False,FSXAVLLPYB,0.8095238095238095,group1
10473,0.0,2024-01-14,signup,0.625,0.5436945114737757,0.875,False,IDWAPZEBVK,0.9523809523809523,group1
10474,1.0,2024-01-11,organic,0.5,0.24953466316145656,1.0,False,GTMDOJJBZH,0.38095238095238093,group1
10475,0.0,2024-01-17,li,0.375,0.3030581971031725,0.375,False,MHVSCCAOFO,0.2857142857142857,socials
10476,0.0,2024-01-09,fb,0.5,0.495287423219132,1.0,True,ERNZOERHLS,0.14285714285714285,socials
10477,0.0,2024-01-28,li,0.5,0.509206852690204,0.25,True,HENWYCRKMX,0.0,socials
10479,0.0,2024-01-07,fb,0.75,0.8153819959186297,0.125,False,UDWTYPQULH,0.09523809523809523,socials
10480,0.0,2024-01-14,signup,0.5,0.8714230962844169,0.625,True,XOAFELNOVA,0.09523809523809523,group1
10481,1.0,2024-01-28,li,0.75,0.4502889453585084,0.25,False,OQOLCDZGPZ,0.5714285714285714,socials
10482,1.0,2024-01-17,fb,0.25,0.680475440607565,0.125,False,PIZMLZSWVK,0.42857142857142855,socials
10484,0.0,2024-01-28,li,0.375,0.8065724816309756,0.0,True,VCZQBLQCHB,0.0,socials
10485,1.0,2024-01-16,li,0.25,0.6973892786451286,0.25,False,QNFLXYRVFG,0.3333333333333333,socials
10486,0.0,2024-01-12,li,0.5,0.6326881154743926,1.0,False,NZSTWZSTVP,0.047619047619047616,socials
10487,1.0,2024-01-12,li,0.75,0.7510797198253565,0.375,False,BEQCZNCSVW,0.2857142857142857,socials
10488,1.0,2024-01-28,organic,1.0,0.6841007398830867,0.25,False,ZGEXKICCYK,0.7619047619047619,group1
10490,0.0,2024-01-05,fb,0.5,0.1927338636148419,1.0,False,EXXHCHPRDH,0.23809523809523808,socials
10491,0.0,2024-01-05,signup,0.375,0.6206618974093012,0.375,False,GOBQDIQZOF,0.38095238095238093,group1
10492,0.0,2024-01-14,organic,0.375,0.25067494837327464,0.875,True,ZWPIAKDGVH,0.0,group1
10493,0.0,2024-01-06,organic,0.5,0.5122543514435236,0.375,True,KULTSRVUYF,0.0,group1
10494,1.0,2024-01-07,fb,0.625,0.5441896000027397,0.25,True,LQQTKAQOFD,0.9523809523809523,socials
10495,0.0,2024-01-23,fb,0.5,0.7318172426910459,1.0,True,TYVABVRGDO,0.2857142857142857,socials
10496,1.0,2024-01-21,signup,0.375,0.23821074632760508,0.125,False,JPHAGZZIKU,0.19047619047619047,group1
10497,1.0,2024-01-17,li,0.375,0.7224791138904494,0.0,True,MPZQVPOMUU,0.42857142857142855,socials
10498,0.0,2024-01-27,fb,0.375,0.8629434138860126,0.75,False,KMLSQGRYIO,0.23809523809523808,socials
10501,0.0,2024-01-22,organic,0.375,0.5434923396883349,0.125,True,ZDWNXESJDN,0.5238095238095237,group1
10502,1.0,2024-01-13,organic,0.75,0.015197805337729964,0.75,True,LRRJSUOTIQ,0.4761904761904761,group1
10503,0.0,2024-01-09,li,0.5,0.27718605199611357,0.625,True,OHWWZBAFHS,0.047619047619047616,socials
10504,1.0,2024-01-27,li,0.625,0.5023835020868366,0.125,False,EFAEVKMSBA,0.6190476190476191,socials
10505,0.0,2024-01-16,li,0.0,0.7728008820193342,0.125,False,EUQVZLEWDS,0.09523809523809523,socials
10506,0.0,2024-01-04,li,0.5,0.383281021461642,0.875,True,ZSRWGCTRDV,0.09523809523809523,socials
10507,1.0,2024-01-02,fb,0.75,0.19882949619397916,0.0,False,APLRDCMSXP,0.2857142857142857,socials
10508,1.0,2024-01-13,signup,0.25,0.1403884632466319,1.0,False,EURCBAZIHI,0.2857142857142857,group1
10509,0.0,2024-01-13,organic,0.375,0.6730036790758294,0.5,True,CJRJOTTDLV,0.38095238095238093,group1
10510,0.0,2024-01-19,signup,0.375,0.522761869359893,1.0,True,OLBRNIKCLG,0.19047619047619047,group1
10512,0.0,2024-01-04,fb,0.75,0.28212455509018763,0.125,True,RHDQKVSWWH,0.2857142857142857,socials
10513,0.0,2024-01-10,fb,0.75,0.46055464308001426,0.0,False,OVBOGVEXGT,0.19047619047619047,socials
10515,0.0,2024-01-28,fb,0.625,0.8293930034010324,0.625,True,CLRMCWQXPY,0.2857142857142857,socials
10516,1.0,2024-01-24,organic,0.5,0.2588843960088125,0.25,True,EYRGHDYFAN,0.38095238095238093,group1
10518,1.0,2024-01-08,fb,0.0,0.40184780254744457,1.0,True,JRXVGUUPMM,0.3333333333333333,socials
10519,1.0,2024-01-06,fb,0.5,0.24562275080892926,0.875,True,PZGVFZWTLN,0.7142857142857142,socials
10521,1.0,2024-01-30,signup,0.625,0.4552928859090817,0.0,False,ERDGQKGJPP,0.4761904761904761,group1
10522,1.0,2024-01-07,fb,0.75,0.6498140731148174,0.375,True,UHMOPLUWWS,0.9999999999999998,socials
10523,0.0,2024-01-31,signup,0.25,0.40064167059916844,0.25,False,ATCBABUBAX,0.09523809523809523,group1
10524,0.0,2024-01-14,li,0.375,0.3744772721308953,0.5,False,XUQYAVFYIZ,0.14285714285714285,socials
10525,1.0,2024-01-27,signup,0.25,0.5020514273010295,0.5,False,ZLJQSRDJKX,0.4761904761904761,group1
10527,0.0,2024-01-21,fb,0.375,0.577967746461721,1.0,False,IVMHIXWFPT,0.047619047619047616,socials
10528,1.0,2024-01-05,li,0.375,0.3230609692039925,0.5,False,VDMLKFJKHK,0.42857142857142855,socials
10529,0.0,2024-01-09,organic,0.75,0.6152047392959621,0.875,False,LHWQAVHDWN,0.09523809523809523,group1
10530,1.0,2024-01-29,fb,0.5,0.2501265988811783,0.75,False,KHJAOMCGII,0.9523809523809523,socials
10531,1.0,2024-01-03,signup,0.375,0.2748407445283294,0.875,False,EZALWLBQWP,0.3333333333333333,group1
10533,0.0,2024-01-15,signup,0.25,0.29922412141242427,0.75,False,PZWIOEBPYK,0.047619047619047616,group1
10534,1.0,2024-01-20,fb,0.75,0.5473967193694711,0.0,False,XDJEIXJQHO,0.6190476190476191,socials
10535,0.0,2024-01-21,organic,0.25,0.6440483182079078,0.25,True,EYPYYNUMYY,0.42857142857142855,group1
10537,0.0,2024-01-23,organic,0.25,0.7104300550024925,0.625,True,WFVPLGEDXR,0.047619047619047616,group1
10538,1.0,2024-01-24,fb,0.375,0.263420164347937,0.625,True,ZGSIFBRAOU,0.4761904761904761,socials
10539,0.0,2024-01-31,signup,0.375,0.40919962620169636,0.375,False,HMWBWLIZXA,0.0,group1
10540,0.0,2024-01-06,li,0.5,0.3268241170594357,0.0,False,OUDXBKYCQO,0.14285714285714285,socials
10541,1.0,2024-01-25,signup,0.5,0.32502884907822116,0.0,True,DODAAYGQUV,0.5238095238095237,group1
10542,1.0,2024-01-03,li,0.75,0.5819643058442843,0.875,False,DIZAWMJVBM,0.6190476190476191,socials
10543,1.0,2024-01-18,organic,0.625,0.9761020016322304,0.125,False,EIAQCBMCIY,0.8095238095238095,group1
10544,1.0,2024-01-05,fb,0.75,0.7602373125660873,0.375,True,FZAZHGMXIL,0.8095238095238095,socials
10545,0.0,2024-01-13,fb,0.25,0.6057535361301163,0.875,True,SDTWJTWARM,0.7142857142857142,socials
10547,1.0,2024-01-27,li,0.5,0.5561266069320325,0.5,False,YBWPTMISDF,0.19047619047619047,socials
10548,0.0,2024-01-01,li,0.375,0.5258897939459293,0.75,True,OORJHMCRZI,0.38095238095238093,socials
10549,0.0,2024-01-17,organic,0.75,0.5291961658221265,0.5,True,ULTYATUSDF,0.2857142857142857,group1
10550,0.0,2024-01-26,fb,0.875,0.42810973672611974,0.125,False,ZTIVKWZWYN,0.0,socials
10551,0.0,2024-01-03,li,0.5,0.28207929080010574,1.0,False,XCLRMAJPNP,0.14285714285714285,socials
10552,1.0,2024-01-26,li,0.25,0.8273251763596763,0.5,False,DKTCULLMDP,0.38095238095238093,socials
10553,1.0,2024-01-19,fb,0.375,0.044385842850396706,0.75,False,IUTASASFVI,0.6190476190476191,socials
10554,1.0,2024-01-21,signup,0.75,0.31557480937017157,0.875,False,FSIBLEGSKD,0.23809523809523808,group1
10556,0.0,2024-01-22,li,0.25,0.5780043951303586,0.5,False,NWSNSZNVTM,0.5714285714285714,socials
10557,1.0,2024-01-12,signup,0.125,0.1909805793867747,1.0,True,KFOXUKDHML,0.23809523809523808,group1
10558,0.0,2024-01-08,organic,0.75,0.572428164491738,0.0,True,BTVTUJHMFW,0.42857142857142855,group1
10560,0.0,2024-01-15,fb,0.75,0.4555806180834945,0.625,False,EZCEKYTUZZ,0.19047619047619047,socials
10562,0.0,2024-01-20,li,0.5,0.8110179672894229,0.5,True,EHDVJINSTB,0.0,socials
10563,0.0,2024-01-01,signup,0.625,0.5256619615484435,0.75,True,EGTQWVKKFA,0.4761904761904761,group1
10564,0.0,2024-01-29,fb,1.0,0.07733466608196249,0.625,True,MALMJMKNUU,0.5714285714285714,socials
10566,1.0,2024-01-30,signup,0.25,0.5579428735056657,0.625,True,OJPWXNJNYM,0.6190476190476191,group1
10567,0.0,2024-01-14,organic,0.625,0.15511999453160064,0.5,False,BATGAFLFUX,0.0,group1
10568,1.0,2024-01-07,li,0.25,0.483588915331707,0.25,False,LODGLSFIXC,0.9047619047619047,socials
10569,1.0,2024-01-06,signup,0.375,0.39217859801746835,0.625,False,LHWGCREPLD,0.6666666666666665,group1
10570,1.0,2024-01-21,fb,0.5,0.41049265715378924,1.0,False,VOJRHQNPOC,0.23809523809523808,socials
10571,1.0,2024-01-04,signup,0.5,0.3061568909781829,0.875,False,BETIPFHVRC,0.857142857142857,group1
10572,0.0,2024-01-22,li,0.625,0.39982447081938277,0.5,False,MKCTTEQUIO,0.09523809523809523,socials
10573,0.0,2024-01-08,li,0.875,0.26264976964452424,1.0,True,ARJRHGAERM,0.14285714285714285,socials
10574,1.0,2024-01-22,fb,0.875,0.5280198553116859,0.125,True,KZZBHYKSMJ,0.38095238095238093,socials
10575,1.0,2024-01-19,li,0.25,0.3290461853320443,0.75,True,FAAHFAGUOO,0.8095238095238095,socials
10577,1.0,2024-01-03,li,0.875,0.4946112320707856,0.625,False,HYUMGLWTYI,0.5238095238095237,socials
10578,0.0,2024-01-04,signup,0.125,0.17251101483501285,0.375,False,None,0.047619047619047616,group1
10579,1.0,2024-01-13,fb,0.5,0.5891710596918962,0.625,False,CZWQRQTRBC,0.6666666666666665,socials
10580,0.0,2024-01-21,li,0.875,0.5698507255513734,0.125,True,FMUYHJOIHZ,0.2857142857142857,socials
10582,0.0,2024-01-02,organic,0.625,0.045148383968926176,0.625,False,EPEOGYOBXH,0.047619047619047616,group1
10583,1.0,2024-01-11,fb,0.25,0.6202867627783335,0.125,False,HQRKBCASWE,0.8095238095238095,socials
10586,0.0,2024-01-15,signup,0.375,0.5054707154891522,0.25,True,REVAKLEGNI,0.0,group1
10587,1.0,2024-01-27,li,0.125,0.5932326700378638,0.125,True,IQMYCEHYZW,0.6666666666666665,socials
10588,1.0,2024-01-10,signup,1.0,0.47449836128537015,0.125,False,JVGLOIHUBA,0.14285714285714285,group1
10589,0.0,2024-01-02,fb,0.625,0.4154585015624912,0.125,True,NDSZVKSMBQ,0.19047619047619047,socials
10590,1.0,2024-01-06,signup,0.0,0.20799279517920866,0.875,False,KTEXNSGWXC,0.4761904761904761,group1
10591,1.0,2024-01-31,li,0.375,0.6008537683130566,0.0,True,QVVTLPABUU,0.5238095238095237,socials
10592,0.0,2024-01-14,signup,0.0,0.5009999207713225,0.625,False,FOQQXNHQQV,0.047619047619047616,group1
10593,0.0,2024-01-02,li,0.625,0.6748130744039122,0.5,True,HERODGTAFV,0.09523809523809523,socials
10594,1.0,2024-01-10,fb,0.875,0.656571045446618,0.875,False,LVRHFNQNBI,0.5714285714285714,socials
10595,1.0,2024-01-17,organic,0.0,0.7375104176016225,0.375,False,GBMGSVEEJO,0.6190476190476191,group1
10596,1.0,2024-01-08,signup,0.875,0.4359077788828949,0.25,False,HSVWSGGCDV,0.857142857142857,group1
10597,1.0,2024-01-26,li,0.125,0.3229658918408078,0.75,True,MQIUQLGZMT,0.5714285714285714,socials
10598,0.0,2024-01-16,fb,0.375,0.6420097426355991,0.75,False,DLQPOFXJPA,0.09523809523809523,socials
10599,0.0,2024-01-14,organic,1.0,0.5999600866567176,0.75,False,GKZGPPNQSD,0.09523809523809523,group1
10600,0.0,2024-01-10,organic,0.625,0.732880134083095,0.125,False,DPWLYCQRZM,0.047619047619047616,group1
10601,0.0,2024-01-13,organic,0.25,0.6495762414981878,0.0,False,ZBYBBEUVRN,0.047619047619047616,group1
10602,1.0,2024-01-01,signup,0.375,0.06259933397672812,0.875,False,GRHWTVCXAZ,0.5714285714285714,group1
10603,1.0,2024-01-10,organic,0.0,0.3592144294378503,0.5,True,QIESFPGWXE,0.19047619047619047,group1
10605,0.0,2024-01-22,organic,0.625,0.4738122332661323,0.75,False,AWZCITHUWD,0.0,group1
10606,1.0,2024-01-12,signup,0.25,0.4794589910410929,0.125,True,MKOTJCXGWA,0.4761904761904761,group1
10607,1.0,2024-01-30,fb,0.375,0.3306529505733038,0.5,False,LCWLOXCTNG,0.2857142857142857,socials
10608,1.0,2024-01-17,organic,0.25,0.28831462149118714,1.0,True,SFLZWRJNAN,0.857142857142857,group1
10609,1.0,2024-01-24,fb,0.25,0.7596939386982995,0.875,False,ODHEFKHJPW,0.5714285714285714,socials
10610,1.0,2024-01-14,organic,1.0,0.9148417970569214,0.5,True,YJVFDEEIFV,0.5238095238095237,group1
10612,0.0,2024-01-19,signup,0.375,0.5276630356849421,0.75,False,MXMPHIXNYO,0.7142857142857142,group1
10613,0.0,2024-01-05,organic,0.625,0.572154056925676,0.5,False,UITFASSREW,0.14285714285714285,group1
10614,0.0,2024-01-15,li,0.875,0.40195547258593445,0.625,True,IFDALVDFBW,0.0,socials
10615,1.0,2024-01-13,organic,0.0,0.3976323230104972,0.625,True,DVQRNXYTTB,0.8095238095238095,group1
10616,1.0,2024-01-17,fb,0.75,0.6829365805599412,0.875,True,TOJFLEHFHT,0.6666666666666665,socials
10617,1.0,2024-01-01,li,0.25,0.7614153142518698,1.0,True,THGRBZKQZY,0.2857142857142857,socials
10618,0.0,2024-01-28,signup,0.75,0.606182149698951,0.625,True,KUWEPACDAS,0.047619047619047616,group1
10619,0.0,2024-01-14,li,0.25,0.5420688562851561,1.0,True,UYOSTPRYOX,0.3333333333333333,socials
10620,0.0,2024-01-04,li,1.0,0.9333129040748851,0.125,False,THEYDDROZH,0.0,socials
10621,0.0,2024-01-25,li,0.25,0.4129883638964542,0.75,False,IRVZQNGIQU,0.0,socials
10622,1.0,2024-01-30,li,0.5,0.8655447991247858,0.5,True,SSMPIOIDUI,0.5714285714285714,socials
10623,1.0,2024-01-09,li,0.625,0.5416718232194899,0.875,True,RBFIBQYXXK,0.6190476190476191,socials
10625,1.0,2024-01-03,li,0.5,0.5879878375723591,1.0,False,CKEZDLQDHG,0.7619047619047619,socials
10626,1.0,2024-01-13,fb,0.25,0.6900226162298373,0.875,True,STXLGZOUVA,0.4761904761904761,socials
10627,1.0,2024-01-12,fb,0.375,0.4018257956456419,0.625,False,HTQFBBDVTG,0.6666666666666665,socials
10628,0.0,2024-01-16,fb,0.125,0.55532298588333,1.0,True,SIFPCNEHUE,0.38095238095238093,socials
10629,1.0,2024-01-04,signup,0.25,0.8042264577706635,0.375,False,QOHIPFPEQX,0.5238095238095237,group1
10630,1.0,2024-01-18,li,0.875,0.12500349677092304,0.125,False,ESLABTZVGV,0.6666666666666665,socials
10631,1.0,2024-01-23,organic,0.5,0.6615026945792204,0.875,False,ZGLLRTEBRR,0.38095238095238093,group1
10632,0.0,2024-01-03,signup,0.375,0.3034885169261843,0.5,False,EWZVXUHPBJ,0.42857142857142855,group1
10633,0.0,2024-01-17,organic,0.625,0.6695093163637118,0.75,False,XEREQQNUHQ,0.047619047619047616,group1
10634,0.0,2024-01-01,li,1.0,0.5991070649896617,1.0,False,IDMOVUYFSO,0.09523809523809523,socials
10636,0.0,2024-01-22,organic,0.5,0.5955888371328038,0.25,False,DTYVTEHPPT,0.2857142857142857,group1
10637,1.0,2024-01-04,fb,0.5,0.665225657517202,0.375,True,IUOUMJULQH,0.14285714285714285,socials
10638,1.0,2024-01-17,li,0.25,0.6095654861432225,0.0,True,EOGVRZBVVE,0.4761904761904761,socials
10639,0.0,2024-01-07,organic,0.875,0.3369897614872346,0.875,True,KZABUQXNNO,0.23809523809523808,group1
